,Interest,RepaymentPeriod,LoanAmount,EmployerName,InstallmentAmount,Boundery,LoanTypeName,YoB 
5296,10.0,1,700.0,1,700.0,1,9,1974.0
5297,1.25,48,665000.0,1,13854.166666666666,1,20,1974.0
5298,10.0,1,5000.0,1,5000.0,1,9,1974.0
5299,1.25,72,1789650.0,1,24856.25,1,11,1973.0
5300,1.25,48,350000.0,1,7291.666666666667,1,20,1973.0
5301,1.15,72,1538145.0,1,21363.125,1,10,1969.0
5302,1.15,20,42000.0,1,2100.0,1,17,1969.0
5303,1.0,24,350000.0,1,14583.333333333334,1,18,1969.0
5304,1.0,20,124000.0,1,6200.0,1,6,1969.0
5305,10.0,1,25000.0,1,25000.0,1,7,1969.0
5306,1.25,72,1091250.0,1,15156.25,1,11,1967.0
5307,1.25,48,120000.0,1,2500.0,1,20,1958.0
5308,10.0,1,4000.0,1,4000.0,1,9,1958.0
5309,1.15,72,738325.0,1,10254.513888888889,1,10,1966.0
5310,1.0,12,11000.0,1,916.6666666666666,1,2,1963.0
5311,1.0,30,547000.0,1,18233.333333333332,1,18,1963.0
5312,1.0,12,15000.0,1,1250.0,1,2,1963.0
5313,1.0,12,25000.0,1,2083.3333333333335,1,16,1963.0
5314,1.0,12,15000.0,1,1250.0,1,2,1963.0
5315,10.0,1,18200.0,1,18200.0,1,7,1963.0
5316,1.0,12,10000.0,1,833.3333333333334,1,2,1963.0
5317,1.15,26,393000.0,1,15115.384615384615,1,17,1963.0
5318,1.15,72,624516.0,1,8673.833333333334,1,10,1966.0
5319,1.0,12,56000.0,1,4666.666666666667,1,2,1966.0
5320,1.0,30,500000.0,1,16666.666666666668,1,18,1965.0
5321,1.0,12,155000.0,1,12916.666666666666,1,2,1970.0
5322,1.25,48,310000.0,1,6458.333333333333,1,20,1970.0
5323,1.15,48,1036750.0,1,21598.958333333332,1,10,1970.0
5324,1.25,72,1636875.0,1,22734.375,1,11,1970.0
5325,1.0,12,43000.0,1,3583.3333333333335,1,16,1964.0
5326,10.0,1,25000.0,1,25000.0,1,7,1964.0
5327,1.25,43,523750.0,1,12180.232558139534,1,11,1964.0
5328,1.25,30,360000.0,1,12000.0,1,20,1969.0
5329,1.0,12,20000.0,1,1666.6666666666667,1,2,1973.0
5330,1.0,12,34000.0,1,2833.3333333333335,1,16,1973.0
5331,1.25,30,172000.0,1,5733.333333333333,1,20,1973.0
5332,1.25,84,354000.0,1,4214.285714285715,1,11,1973.0
5333,1.0,12,50000.0,1,4166.666666666667,1,2,1973.0
5334,1.0,12,20000.0,1,1666.6666666666667,1,2,1973.0
5335,1.0,10,20000.0,1,2000.0,1,2,1973.0
5336,1.0,12,20000.0,1,1666.6666666666667,1,2,1973.0
5337,10.0,1,30000.0,1,30000.0,1,7,1973.0
5338,10.0,1,10000.0,1,10000.0,1,9,1973.0
5339,1.25,48,601000.0,1,12520.833333333334,1,20,1973.0
5340,1.25,72,802069.0,1,11139.847222222223,1,11,1973.0
5341,1.15,48,518375.0,1,10799.479166666666,1,10,1976.0
5342,10.0,1,17000.0,1,17000.0,1,7,1975.0
5343,1.25,48,540000.0,1,11250.0,1,20,1975.0
5344,1.25,48,440000.0,1,9166.666666666666,1,20,1973.0
5345,1.25,72,676575.0,1,9396.875,1,11,1973.0
5346,1.25,12,345281.0,1,28773.416666666668,1,10,1973.0
5347,1.0,12,100000.0,1,8333.333333333334,1,2,1973.0
5348,1.15,72,1054750.0,1,14649.305555555555,1,10,1973.0
5349,10.0,1,30000.0,1,30000.0,1,7,1976.0
5350,1.0,12,44000.0,1,3666.6666666666665,1,16,1976.0
5351,1.25,72,1393469.0,1,19353.73611111111,1,11,1976.0
5352,10.0,1,4000.0,1,4000.0,1,9,1976.0
5353,1.25,48,681000.0,1,14187.5,1,20,1976.0
5354,1.15,30,300000.0,1,10000.0,1,17,1957.0
5355,1.0,12,70000.0,1,5833.333333333333,1,16,1957.0
5356,1.0,30,500000.0,1,16666.666666666668,1,1,1957.0
5357,10.0,1,40000.0,1,40000.0,1,7,1975.0
5358,1.15,84,1489250.0,1,17729.166666666668,1,10,1975.0
5359,1.15,84,2659375.0,1,31659.22619047619,1,10,1940.0
5360,1.25,48,500000.0,1,10416.666666666666,1,20,1974.0
5361,1.0,12,46000.0,1,3833.3333333333335,1,16,1974.0
5362,1.15,48,1036750.0,1,21598.958333333332,1,10,1960.0
5364,1.0,48,45000.0,1,937.5,1,6,1970.0
5365,1.25,72,585600.0,1,8133.333333333333,1,11,1970.0
5366,10.0,1,2100.0,1,2100.0,1,13,1957.0
5367,1.15,72,527375.0,1,7324.652777777777,1,10,1957.0
5368,10.0,1,13000.0,1,13000.0,1,7,1957.0
5369,1.15,30,70000.0,1,2333.3333333333335,1,17,1957.0
5370,0.0,12,107076.0,1,8923.0,1,10,1960.0
5371,1.25,72,161414.0,1,2241.8611111111113,1,11,1965.0
5372,1.25,48,545000.0,1,11354.166666666666,1,20,1965.0
5373,10.0,1,6000.0,1,6000.0,1,7,1965.0
5374,1.25,72,466750.0,1,6482.638888888889,1,11,1940.0
5375,10.0,1,10000.0,1,10000.0,1,9,1940.0
5376,10.0,1,12000.0,1,12000.0,1,7,1940.0
5377,1.25,30,416000.0,1,13866.666666666666,1,20,1962.0
5378,10.0,1,15000.0,1,15000.0,1,7,1962.0
5379,1.0,12,37000.0,1,3083.3333333333335,1,16,1962.0
5380,10.0,1,2790.0,1,2790.0,1,9,1962.0
5381,1.0,6,42000.0,1,7000.0,1,2,1962.0
5382,1.15,48,518375.0,1,10799.479166666666,1,10,1962.0
5383,1.0,7,67000.0,1,9571.42857142857,1,16,1962.0
5384,1.0,8,50000.0,1,6250.0,1,15,1969.0
5385,1.0,12,100000.0,1,8333.333333333334,1,14,1955.0
5386,1.0,12,100000.0,1,8333.333333333334,1,14,1955.0
5387,10.0,1,6000.0,1,6000.0,1,7,1974.0
5388,10.0,1,2000.0,1,2000.0,1,9,1974.0
5389,10.0,1,600.0,1,600.0,1,9,1974.0
5390,1.0,30,150000.0,1,5000.0,1,18,1968.0
5391,1.0,30,700000.0,1,23333.333333333332,1,18,1968.0
5392,1.25,72,1724175.0,1,23946.875,1,11,1968.0
5393,1.15,84,733988.0,1,8737.952380952382,1,10,1969.0
5394,1.25,48,301000.0,1,6270.833333333333,1,20,1969.0
5395,1.25,48,150000.0,1,3125.0,1,20,1960.0
5396,1.25,72,2728125.0,1,37890.625,1,11,1970.0
5397,1.25,48,1294725.0,1,26973.4375,1,11,1972.0
5398,10.0,1,45000.0,1,45000.0,1,7,1972.0
5399,1.25,48,505000.0,1,10520.833333333334,1,20,1969.0
5400,1.25,60,484312.0,1,8071.866666666667,1,11,1969.0
5401,10.0,1,20000.0,1,20000.0,1,7,1974.0
5402,1.25,60,1130062.0,1,18834.366666666665,1,11,1974.0
5403,1.15,72,759420.0,1,10547.5,1,10,1940.0
5404,1.25,30,267000.0,1,8900.0,1,20,1973.0
5405,1.15,84,631393.0,1,7516.583333333333,1,10,1973.0
5406,10.0,1,27000.0,1,27000.0,1,7,1973.0
5407,1.25,72,392850.0,1,5456.25,1,10,1973.0
5408,10.0,1,700.0,1,700.0,1,9,1973.0
5409,10.0,1,30000.0,1,30000.0,1,7,1974.0
5410,1.25,30,660000.0,1,22000.0,1,20,1974.0
5411,1.45,72,814975.0,1,11319.097222222223,1,11,1974.0
5412,1.0,12,82000.0,1,6833.333333333333,1,16,1974.0
5413,1.0,12,18000.0,1,1500.0,1,16,1974.0
5414,1.25,48,460000.0,1,9583.333333333334,1,20,1974.0
5415,10.0,1,18000.0,1,18000.0,1,7,1974.0
5416,1.0,12,40000.0,1,3333.3333333333335,1,2,1972.0
5417,10.0,1,20000.0,1,20000.0,1,7,1967.0
5418,1.25,72,600188.0,1,8335.944444444445,1,11,1967.0
5419,1.25,48,516000.0,1,10750.0,1,20,1967.0
5420,1.15,36,210000.0,1,5833.333333333333,1,10,1940.0
5421,10.0,1,26000.0,1,26000.0,1,7,1974.0
5422,1.25,72,668288.0,1,9281.777777777777,1,11,1979.0
5423,1.25,48,330000.0,1,6875.0,1,20,1979.0
5424,1.25,72,901796.0,1,12524.944444444445,1,11,1978.0
5425,1.25,48,466000.0,1,9708.333333333334,1,20,1978.0
5426,1.25,48,234000.0,1,4875.0,1,20,1968.0
5427,1.0,12,30000.0,1,2500.0,1,16,1968.0
5428,1.15,30,260000.0,1,8666.666666666666,1,17,1967.0
5429,1.15,36,462488.0,1,12846.888888888889,1,10,1967.0
5430,10.0,1,20000.0,1,20000.0,1,7,1967.0
5433,1.25,72,591852.0,1,8220.166666666666,1,11,1975.0
5434,10.0,1,400.0,1,400.0,1,9,1975.0
5435,1.25,48,632000.0,1,13166.666666666666,1,20,1975.0
5436,10.0,1,23000.0,1,23000.0,1,7,1975.0
5439,1.0,12,43000.0,1,3583.3333333333335,1,2,1975.0
5440,1.0,12,60000.0,1,5000.0,1,2,1975.0
5441,1.25,30,150000.0,1,5000.0,1,20,1975.0
5442,1.25,72,458325.0,1,6365.625,1,11,1975.0
5443,10.0,1,19000.0,1,19000.0,1,7,1975.0
5444,10.0,1,5000.0,1,5000.0,1,9,1975.0
5445,1.25,48,584000.0,1,12166.666666666666,1,20,1975.0
5446,1.0,12,30000.0,1,2500.0,1,16,1975.0
5447,1.0,30,105000.0,1,3500.0,1,18,1975.0
5448,1.25,48,505000.0,1,10520.833333333334,1,20,1977.0
5449,1.15,84,340400.0,1,4052.3809523809523,1,10,1977.0
5450,1.25,48,338000.0,1,7041.666666666667,1,20,1969.0
5451,10.0,1,2000.0,1,2000.0,1,9,1969.0
5452,1.0,30,50000.0,1,1666.6666666666667,1,18,1969.0
5453,1.25,72,1420443.0,1,19728.375,1,11,1975.0
5454,1.25,48,370000.0,1,7708.333333333333,1,20,1975.0
5455,1.0,12,100000.0,1,8333.333333333334,1,2,1973.0
5456,1.25,72,583515.5,1,8104.381944444444,1,10,1973.0
5457,1.25,36,261562.0,1,7265.611111111111,1,11,1975.0
5458,1.25,48,300000.0,1,6250.0,1,20,1967.0
5459,10.0,1,18000.0,1,18000.0,1,7,1967.0
5460,1.25,48,234000.0,1,4875.0,1,20,1940.0
5461,1.0,24,450000.0,1,18750.0,1,18,1975.0
5462,1.0,12,35000.0,1,2916.6666666666665,1,2,1975.0
5463,1.15,30,300000.0,1,10000.0,1,10,1958.0
5464,1.0,12,97000.0,1,8083.333333333333,1,2,1963.0
5465,1.0,30,100000.0,1,3333.3333333333335,1,18,1963.0
5466,1.25,48,655000.0,1,13645.833333333334,1,20,1970.0
5467,10.0,1,30000.0,1,30000.0,1,7,1970.0
5468,1.0,12,70000.0,1,5833.333333333333,1,16,1970.0
5469,1.0,12,40000.0,1,3333.3333333333335,1,2,1970.0
5470,1.25,48,316000.0,1,6583.333333333333,1,20,1974.0
5471,10.0,1,2000.0,1,2000.0,1,9,1974.0
5472,10.0,1,12000.0,1,12000.0,1,7,1974.0
5473,1.15,72,232045.0,1,3222.847222222222,1,10,1974.0
5474,10.0,1,2000.0,1,2000.0,1,9,1974.0
5475,10.0,1,2800.0,1,2800.0,1,9,1974.0
5476,1.25,48,602000.0,1,12541.666666666666,1,20,1974.0
5477,10.0,1,2800.0,1,2800.0,1,9,1974.0
5478,1.15,84,936100.0,1,11144.047619047618,1,10,1974.0
5479,1.25,48,250000.0,1,5208.333333333333,1,20,1974.0
5482,10.0,1,22000.0,1,22000.0,1,7,1964.0
5483,1.25,42,503000.0,1,11976.190476190477,1,20,1964.0
5484,1.25,56,198181.0,1,3538.9464285714284,1,11,1964.0
5485,10.0,1,2000.0,1,2000.0,1,9,1940.0
5486,1.15,30,92000.0,1,3066.6666666666665,1,17,1940.0
5487,10.0,1,2500.0,1,2500.0,1,9,1959.0
5488,1.25,48,528000.0,1,11000.0,1,20,1959.0
5489,1.25,72,240075.0,1,3334.375,1,10,1974.0
5490,1.25,72,534712.0,1,7426.555555555556,1,11,1974.0
5491,1.0,12,30000.0,1,2500.0,1,16,1974.0
5492,1.25,30,89000.0,1,2966.6666666666665,1,20,1974.0
5493,10.0,1,23000.0,1,23000.0,1,7,1974.0
5494,1.25,72,1003950.0,1,13943.75,1,11,1970.0
5495,1.0,12,60000.0,1,5000.0,1,2,1970.0
5496,1.0,12,51000.0,1,4250.0,1,2,1970.0
5497,10.0,1,5000.0,1,5000.0,1,7,1970.0
5498,10.0,1,15000.0,1,15000.0,1,7,1969.0
5499,10.0,1,3500.0,1,3500.0,1,9,1969.0
5500,1.25,48,444000.0,1,9250.0,1,20,1969.0
5501,1.25,72,982125.0,1,13640.625,1,11,1969.0
5502,10.0,1,6515.98,1,6515.98,1,9,1969.0
5503,1.25,48,280000.0,1,5833.333333333333,1,20,1973.0
5504,10.0,1,637.0,1,637.0,1,9,1971.0
5505,10.0,1,1370.0,1,1370.0,1,9,1971.0
5506,1.0,12,10000.0,1,833.3333333333334,1,16,1971.0
5507,10.0,1,2984.7,1,2984.7,1,9,1971.0
5508,1.25,48,378000.0,1,7875.0,1,20,1971.0
5509,10.0,1,18000.0,1,18000.0,1,7,1971.0
5510,10.0,1,4500.0,1,4500.0,1,9,1971.0
5511,1.25,48,552000.0,1,11500.0,1,20,1972.0
5512,1.0,12,30000.0,1,2500.0,1,16,1972.0
5513,10.0,1,24000.0,1,24000.0,1,7,1972.0
5514,1.15,30,191000.0,1,6366.666666666667,1,17,1970.0
5515,1.25,48,100000.0,1,2083.3333333333335,1,20,1969.0
5516,10.0,1,30000.0,1,30000.0,1,7,1978.0
5517,1.25,48,524000.0,1,10916.666666666666,1,20,1978.0
5518,1.0,12,50000.0,1,4166.666666666667,1,2,1975.0
5519,1.25,72,436500.0,1,6062.5,1,11,1975.0
5520,1.15,36,300000.0,1,8333.333333333334,1,10,1940.0
5521,1.15,72,411352.0,1,5713.222222222223,1,10,1973.0
5522,1.15,72,1265700.0,1,17579.166666666668,1,10,1965.0
5523,1.25,48,708000.0,1,14750.0,1,20,1965.0
5524,1.0,12,42000.0,1,3500.0,1,16,1965.0
5525,10.0,1,36000.0,1,36000.0,1,7,1965.0
5526,1.15,48,710605.0,1,14804.270833333334,1,10,1970.0
5527,1.25,48,337000.0,1,7020.833333333333,1,20,1968.0
5528,10.0,1,21000.0,1,21000.0,1,7,1968.0
5529,1.0,12,15000.0,1,1250.0,1,16,1968.0
5530,1.25,72,1090209.0,1,15141.791666666666,1,11,1973.0
5531,1.25,48,508000.0,1,10583.333333333334,1,20,1973.0
5532,1.25,72,763875.0,1,10609.375,1,11,1956.0
5533,1.25,48,592000.0,1,12333.333333333334,1,20,1956.0
5534,1.15,72,791062.0,1,10986.972222222223,1,10,1940.0
5535,1.25,48,246000.0,1,5125.0,1,20,1965.0
5536,10.0,1,12000.0,1,12000.0,1,7,1965.0
5537,1.25,72,1036687.5,1,14398.4375,1,11,1965.0
5538,1.15,52,467888.0,1,8997.846153846154,1,10,1962.0
5539,1.25,27,325000.0,1,12037.037037037036,1,20,1962.0
5540,1.0,12,45000.0,1,3750.0,1,16,1962.0
5541,1.25,72,1091250.0,1,15156.25,1,11,1969.0
5542,1.25,48,326000.0,1,6791.666666666667,1,20,1969.0
5543,1.0,12,50000.0,1,4166.666666666667,1,16,1969.0
5545,1.0,30,140000.0,1,4666.666666666667,1,18,1963.0
5546,1.0,30,450000.0,1,15000.0,1,18,1963.0
5547,1.15,30,211000.0,1,7033.333333333333,1,17,1963.0
5548,1.25,30,1000000.0,1,33333.333333333336,1,20,1958.0
5549,1.15,72,1160225.0,1,16114.236111111111,1,10,1958.0
5550,10.0,1,15000.0,1,15000.0,1,7,1970.0
5551,1.25,48,347000.0,1,7229.166666666667,1,20,1970.0
5552,1.25,72,332831.0,1,4622.652777777777,1,11,1970.0
5553,1.25,72,462238.0,1,6419.972222222223,1,11,1965.0
5554,10.0,1,15000.0,1,15000.0,1,7,1965.0
5555,1.25,48,165000.0,1,3437.5,1,20,1965.0
5556,1.25,48,595000.0,1,12395.833333333334,1,20,1969.0
5557,10.0,1,15000.0,1,15000.0,1,7,1969.0
5558,1.25,72,632925.0,1,8790.625,1,11,1969.0
5559,10.0,1,3000.0,1,3000.0,1,9,1969.0
5560,1.25,72,883912.0,1,12276.555555555555,1,11,1975.0
5561,1.15,30,139000.0,1,4633.333333333333,1,17,1976.0
5562,1.15,84,1223312.0,1,14563.238095238095,1,10,1976.0
5563,1.25,72,327375.0,1,4546.875,1,11,1974.0
5564,10.0,1,6000.0,1,6000.0,1,9,1974.0
5565,1.25,48,328000.0,1,6833.333333333333,1,20,1974.0
5566,1.25,72,1309500.0,1,18187.5,1,11,1976.0
5567,1.25,48,400000.0,1,8333.333333333334,1,20,1976.0
5568,1.25,48,400000.0,1,8333.333333333334,1,20,1976.0
5569,1.25,72,982125.0,1,13640.625,1,11,1976.0
5570,1.25,72,1294222.0,1,17975.305555555555,1,11,1975.0
5571,1.0,12,50000.0,1,4166.666666666667,1,2,1975.0
5572,1.15,84,755262.0,1,8991.214285714286,1,10,1967.0
5573,1.0,12,100000.0,1,8333.333333333334,1,16,1967.0
5574,1.25,72,128767.5,1,1788.4375,1,11,1967.0
5575,1.25,48,314000.0,1,6541.666666666667,1,20,1967.0
5576,10.0,1,2500.0,1,2500.0,1,9,1967.0
5577,1.25,72,130950.0,1,1818.75,1,11,1967.0
5578,10.0,1,20000.0,1,20000.0,1,7,1967.0
5579,1.25,48,280000.0,1,5833.333333333333,1,20,1965.0
5580,1.25,64,951500.0,1,14867.1875,1,11,1965.0
5581,10.0,1,20000.0,1,20000.0,1,7,1965.0
5582,1.0,6,10000.0,1,1666.6666666666667,1,16,1965.0
5583,10.0,1,8546.83,1,8546.83,1,9,1975.0
5584,10.0,1,6000.0,1,6000.0,1,7,1975.0
5585,1.0,30,40000.0,1,1333.3333333333333,1,18,1975.0
5586,1.25,48,356000.0,1,7416.666666666667,1,20,1975.0
5587,10.0,1,1500.0,1,1500.0,1,9,1975.0
5588,1.15,84,1398088.0,1,16643.904761904763,1,10,1975.0
5589,1.15,30,200000.0,1,6666.666666666667,1,17,1975.0
5590,1.15,72,632850.0,1,8789.583333333334,1,10,1940.0
5591,1.25,48,150000.0,1,3125.0,1,20,1940.0
5592,1.15,84,1063750.0,1,12663.690476190477,1,10,1967.0
5593,1.15,30,184000.0,1,6133.333333333333,1,17,1965.0
5594,1.15,72,263687.5,1,3662.3263888888887,1,10,1965.0
5595,1.15,84,704227.0,1,8383.654761904761,1,10,1940.0
5596,1.15,84,627612.0,1,7471.571428571428,1,10,1970.0
5597,1.25,48,301000.0,1,6270.833333333333,1,20,1970.0
5598,1.25,72,218250.0,1,3031.25,1,10,1969.0
5599,1.15,84,1228500.0,1,14625.0,1,10,1974.0
5600,1.15,72,738325.0,1,10254.513888888889,1,10,1978.0
5601,1.25,30,196000.0,1,6533.333333333333,1,20,1978.0
5602,1.25,48,352000.0,1,7333.333333333333,1,20,1960.0
5603,1.25,72,982125.0,1,13640.625,1,11,1972.0
5604,10.0,1,15000.0,1,15000.0,1,7,1972.0
5605,1.25,48,278000.0,1,5791.666666666667,1,20,1972.0
5606,1.15,48,777562.5,1,16199.21875,1,10,1979.0
5607,1.15,60,1192852.0,1,19880.866666666665,1,10,1979.0
5608,1.0,12,15000.0,1,1250.0,1,16,1957.0
5609,10.0,1,4000.0,1,4000.0,1,7,1957.0
5610,1.25,48,275000.0,1,5729.166666666667,1,20,1957.0
5611,1.15,72,1014504.5,1,14090.340277777777,1,10,1976.0
5612,10.0,1,18000.0,1,18000.0,1,7,1969.0
5613,1.25,48,255000.0,1,5312.5,1,20,1969.0
5614,1.0,12,8000.0,1,666.6666666666666,1,16,1969.0
5615,10.0,1,6500.0,1,6500.0,1,7,1979.0
5616,1.25,48,600000.0,1,12500.0,1,20,1979.0
5617,1.25,48,359000.0,1,7479.166666666667,1,20,1969.0
5618,10.0,1,12000.0,1,12000.0,1,7,1969.0
5619,1.0,12,20000.0,1,1666.6666666666667,1,2,1973.0
5620,1.0,12,26000.0,1,2166.6666666666665,1,2,1973.0
5621,1.25,60,430500.0,1,7175.0,1,10,1973.0
5622,1.25,48,254000.0,1,5291.666666666667,1,20,1967.0
5623,10.0,1,9000.0,1,9000.0,1,7,1967.0
5624,1.15,60,1045750.0,1,17429.166666666668,1,10,1977.0
5625,1.0,12,50000.0,1,4166.666666666667,1,2,1977.0
5626,1.25,72,1467731.0,1,20385.152777777777,1,11,1976.0
5627,1.25,48,420000.0,1,8750.0,1,20,1973.0
5628,1.0,12,28000.0,1,2333.3333333333335,1,16,1973.0
5629,10.0,1,1100.0,1,1100.0,1,9,1973.0
5630,10.0,1,2786.59,1,2786.59,1,9,1973.0
5631,10.0,1,8000.0,1,8000.0,1,7,1973.0
5633,1.25,72,873000.0,1,12125.0,1,11,1968.0
5634,1.0,30,100000.0,1,3333.3333333333335,1,18,1978.0
5635,10.0,1,9500.0,1,9500.0,1,7,1978.0
5636,1.15,30,300000.0,1,10000.0,1,17,1978.0
5637,10.0,1,20000.0,1,20000.0,1,7,1974.0
5638,1.25,48,573000.0,1,11937.5,1,20,1974.0
5639,1.0,12,50000.0,1,4166.666666666667,1,2,1974.0
5640,1.25,72,1228191.0,1,17058.208333333332,1,11,1974.0
5641,1.0,12,31000.0,1,2583.3333333333335,1,16,1974.0
5645,1.0,12,50000.0,1,4166.666666666667,1,2,1955.0
5646,1.15,84,425500.0,1,5065.476190476191,1,10,1970.0
5647,1.25,30,120000.0,1,4000.0,1,20,1970.0
5648,1.0,12,50000.0,1,4166.666666666667,1,16,1970.0
5649,1.25,72,851175.0,1,11821.875,1,10,1976.0
5650,1.25,72,1800562.0,1,25007.805555555555,1,11,1976.0
5651,1.25,48,196000.0,1,4083.3333333333335,1,20,1976.0
5652,1.15,84,2233875.0,1,26593.75,1,10,1974.0
5653,1.25,72,207338.0,1,2879.6944444444443,1,11,1966.0
5654,1.25,48,298000.0,1,6208.333333333333,1,20,1966.0
5655,10.0,1,9000.0,1,9000.0,1,7,1966.0
5656,1.0,12,80000.0,1,6666.666666666667,1,2,1954.0
5657,1.0,12,40000.0,1,3333.3333333333335,1,16,1979.0
5658,1.25,48,300000.0,1,6250.0,1,20,1979.0
5659,10.0,1,30000.0,1,30000.0,1,7,1973.0
5660,1.25,48,500000.0,1,10416.666666666666,1,20,1973.0
5661,10.0,1,1584.04,1,1584.04,1,9,1973.0
5662,1.25,48,480000.0,1,10000.0,1,20,1973.0
5663,10.0,1,2500.0,1,2500.0,1,9,1973.0
5664,10.0,1,10000.0,1,10000.0,1,7,1973.0
5665,1.15,72,1144025.0,1,15889.236111111111,1,10,1972.0
5666,1.25,48,200000.0,1,4166.666666666667,1,20,1972.0
5667,1.0,7,70000.0,1,10000.0,1,2,1972.0
5668,1.0,12,168000.0,1,14000.0,1,2,1972.0
5669,1.25,48,604912.5,1,12602.34375,1,11,1972.0
5670,1.25,48,310000.0,1,6458.333333333333,1,20,1969.0
5671,1.25,72,698400.0,1,9700.0,1,11,1969.0
5672,1.15,60,250980.0,1,4183.0,1,10,1966.0
5673,1.0,12,93000.0,1,7750.0,1,16,1970.0
5674,1.25,72,1309500.0,1,18187.5,1,11,1970.0
5675,1.15,72,1423912.0,1,19776.555555555555,1,10,1964.0
5676,1.0,12,170000.0,1,14166.666666666666,1,2,1964.0
5677,1.25,48,395000.0,1,8229.166666666666,1,20,1968.0
5678,1.0,84,1400000.0,1,16666.666666666668,1,19,1968.0
5679,1.0,12,65000.0,1,5416.666666666667,1,16,1968.0
5680,1.45,72,444100.0,1,6168.055555555556,1,11,1972.0
5681,10.0,1,6500.0,1,6500.0,1,7,1967.0
5682,1.25,30,176000.0,1,5866.666666666667,1,20,1967.0
5683,1.0,12,30000.0,1,2500.0,1,2,1967.0
5684,1.0,12,50000.0,1,4166.666666666667,1,16,1967.0
5685,1.25,72,615343.0,1,8546.430555555555,1,11,1967.0
5686,1.0,12,20000.0,1,1666.6666666666667,1,2,1967.0
5687,1.0,30,51000.0,1,1700.0,1,18,1971.0
5688,10.0,1,1500.0,1,1500.0,1,9,1971.0
5689,1.25,48,269000.0,1,5604.166666666667,1,20,1971.0
5690,1.25,48,413000.0,1,8604.166666666666,1,20,1969.0
5691,10.0,1,10000.0,1,10000.0,1,7,1969.0
5692,1.25,48,424500.0,1,8843.75,1,10,1940.0
5693,1.15,72,474638.0,1,6592.194444444444,1,10,1940.0
5695,1.25,72,327375.0,1,4546.875,1,11,1967.0
5696,1.0,12,40000.0,1,3333.3333333333335,1,2,1967.0
5697,1.25,48,429000.0,1,8937.5,1,20,1996.0
5698,1.0,30,120000.0,1,4000.0,1,18,1971.0
5699,1.0,12,46000.0,1,3833.3333333333335,1,16,1971.0
5700,10.0,1,20000.0,1,20000.0,1,7,1971.0
5701,1.25,48,250000.0,1,5208.333333333333,1,20,1971.0
5702,1.25,48,300000.0,1,6250.0,1,20,1940.0
5703,10.0,1,10000.0,1,10000.0,1,9,1969.0
5704,1.15,84,519211.0,1,6181.083333333333,1,10,1969.0
5705,1.25,48,190000.0,1,3958.3333333333335,1,20,1969.0
5706,1.25,72,1746000.0,1,24250.0,1,11,1970.0
5707,1.25,48,684000.0,1,14250.0,1,20,1972.0
5708,10.0,1,20000.0,1,20000.0,1,7,1972.0
5709,1.0,12,30000.0,1,2500.0,1,16,1972.0
5710,10.0,1,1500.0,1,1500.0,1,9,1976.0
5711,1.0,12,12000.0,1,1000.0,1,16,1976.0
5712,1.25,48,484000.0,1,10083.333333333334,1,20,1976.0
5713,1.0,12,30000.0,1,2500.0,1,2,1976.0
5714,1.25,72,67658.0,1,939.6944444444445,1,11,1976.0
5715,1.25,72,163688.0,1,2273.4444444444443,1,11,1976.0
5716,1.25,72,935388.0,1,12991.5,1,11,1966.0
5717,1.25,30,260000.0,1,8666.666666666666,1,20,1966.0
5718,1.25,30,200000.0,1,6666.666666666667,1,20,1975.0
5719,1.25,60,182962.0,1,3049.366666666667,1,11,1978.0
5720,1.25,48,700000.0,1,14583.333333333334,1,20,1972.0
5721,1.15,84,419500.0,1,4994.047619047619,1,10,1976.0
5722,1.25,48,480000.0,1,10000.0,1,20,1976.0
5723,1.25,72,76387.5,1,1060.9375,1,11,1972.0
5724,1.25,48,370000.0,1,7708.333333333333,1,20,1972.0
5725,1.15,72,675040.0,1,9375.555555555555,1,10,1960.0
5726,1.25,72,720225.0,1,10003.125,1,11,1962.0
5727,10.0,1,32000.0,1,32000.0,1,7,1962.0
5728,1.0,12,50000.0,1,4166.666666666667,1,16,1962.0
5729,1.25,30,505000.0,1,16833.333333333332,1,20,1962.0
5730,1.25,48,200000.0,1,4166.666666666667,1,20,1976.0
5731,1.25,72,1614140.0,1,22418.61111111111,1,11,1976.0
5732,1.0,30,150000.0,1,5000.0,1,18,1975.0
5733,10.0,1,2000.0,1,2000.0,1,9,1970.0
5734,1.25,48,460000.0,1,9583.333333333334,1,20,1970.0
5735,1.15,72,696135.0,1,9668.541666666666,1,10,1970.0
5736,10.0,1,18000.0,1,18000.0,1,7,1970.0
5737,10.0,1,45000.0,1,45000.0,1,7,1969.0
5738,1.25,72,1964250.0,1,27281.25,1,11,1969.0
5739,1.25,48,355000.0,1,7395.833333333333,1,20,1969.0
5740,10.0,1,1800.0,1,1800.0,1,9,1966.0
5741,1.25,48,527000.0,1,10979.166666666666,1,20,1966.0
5742,10.0,1,51000.0,1,51000.0,1,7,1966.0
5743,1.25,48,476000.0,1,9916.666666666666,1,20,1977.0
5744,1.25,48,430000.0,1,8958.333333333334,1,20,1969.0
5745,1.25,60,667275.0,1,11121.25,1,11,1969.0
5746,1.25,72,436500.0,1,6062.5,1,11,1969.0
5747,0.0,12,0.0,1,0.0,1,10,1970.0
5748,1.25,72,360112.5,1,5001.5625,1,10,1970.0
